"","Site","Planting","Latitude","Longitude","Crop","Genetics"
"1143","fayetteville_ar","05/13/2000",36.0713,-94.166,"soybean",1
"1144","fayetteville_ar","05/13/2000",36.0713,-94.166,"soybean",3
"1145","fayetteville_ar","05/13/2000",36.0713,-94.166,"soybean",2
"1146","fayetteville_ar","05/13/2000",36.0713,-94.166,"soybean",4
"1147","inghamcounty_mi","05/25/2000",42.6469,-84.3542,"soybean",2
"1148","inghamcounty_mi","05/25/2000",42.6469,-84.3542,"soybean",1
"1149","kanawha_ia","05/25/2000",42.9342,-93.7933,"soybean",1
"1150","lamberton_mn","05/25/2000",44.2306,-95.2676,"soybean",1
"1151","lamberton_mn","05/25/2000",44.2306,-95.2676,"soybean",2
"1152","saginaw_mi","05/25/2000",43.4199,-83.95,"soybean",1
"1153","saginaw_mi","05/25/2000",43.4199,-83.95,"soybean",2
"1154","siouxrapids_ia","05/25/2000",42.8916,-95.1488,"soybean",1
"1155","siouxrapids_ia","05/25/2000",42.8916,-95.1488,"soybean",2
"1156","waseca_mn","05/25/2000",44.0826,-93.5026,"soybean",1
"1157","waseca_mn","05/25/2000",44.0826,-93.5026,"soybean",2
"1158","watertown_sd","05/24/2000",44.9096,-97.1539,"soybean",0
"1159","watertown_sd","05/24/2000",44.9096,-97.1539,"soybean",1
"1160","beresford_sd","05/25/2000",43.0797,-96.7802,"soybean",2
"1161","dekalb_il","05/25/2000",41.9299,-88.7478,"soybean",2
"1162","dwight_il","05/25/2000",41.0985,-88.4238,"soybean",2
"1163","rippey_ia","05/25/2000",41.9342,-94.2008,"soybean",2
"1164","georgetown_de","05/21/2000",38.6899,-75.3872,"soybean",3
"1165","georgetown_de","05/21/2000",38.6899,-75.3872,"soybean",4
"1166","middletown_de","05/22/2000",39.4451,-75.7165,"soybean",3
"1167","middletown_de","05/22/2000",39.4451,-75.7165,"soybean",4
"1168","belleville_il","05/20/2000",38.515,-89.9865,"soybean",4
"1169","lexington_ky","05/19/2000",38.0423,-84.4587,"soybean",4
"1170","lexington_ky","05/19/2000",38.0423,-84.4587,"soybean",3
"1171","midway_mo","05/21/2000",38.985,-92.4494,"soybean",4
"1172","mountorab_oh","05/21/2000",39.0295,-83.9268,"soybean",4
"1173","mountorab_oh","05/21/2000",39.0295,-83.9268,"soybean",3
"1174","ottawa_ks","05/20/2000",38.5998,-95.2643,"soybean",4
"1175","ottawa_ks","05/20/2000",38.5998,-95.2643,"soybean",3
"1176","ullin_il","05/17/2000",37.2777,-89.1752,"soybean",4
"1177","casselton_nd","05/19/2000",46.8973,-97.2124,"soybean",0
"1178","casselton_nd","05/19/2000",46.8973,-97.2124,"soybean",0
"1179","moorhead_mn","05/19/2000",46.8674,-96.7457,"soybean",0
"1180","moorhead_mn","05/19/2000",46.8674,-96.7457,"soybean",0
"1181","shelly_mn","05/17/2000",47.4584,-96.8196,"soybean",0
"1182","shelly_mn","05/17/2000",47.4584,-96.8196,"soybean",0
"1183","morris_mn","05/23/2000",45.5861,-95.9046,"soybean",0
"1184","rosemount_mn","05/24/2000",44.7466,-93.0662,"soybean",0
"1185","hartington_ne","05/25/2000",42.6207,-97.2669,"soybean",2
"1186","hartington_ne","05/25/2000",42.6207,-97.2669,"soybean",1
"1187","eastlansing_mi","05/25/2000",42.7483,-84.4834,"soybean",2
"1188","eastlansing_mi","05/25/2000",42.7483,-84.4834,"soybean",1
"1189","columbia_mo","05/21/2000",38.9475,-92.3263,"soybean",3
"1190","columbia_mo","05/21/2000",38.9475,-92.3263,"soybean",4
"1191","davidcity_ne","05/25/2000",41.2601,-97.1295,"soybean",2
"1192","davidcity_ne","05/25/2000",41.2601,-97.1295,"soybean",3
"1193","davidcity_ne","05/25/2000",41.2601,-97.1295,"soybean",1
"1194","humboldt_ia","05/25/2000",42.7232,-94.2245,"soybean",1
"1195","vincennes_in","05/21/2000",38.6759,-87.5102,"soybean",4
"1196","vincennes_in","05/21/2000",38.6759,-87.5102,"soybean",3
"1197","ames_ia","05/26/2001",42.0262,-93.6275,"soybean",2
"1198","ames_ia","05/26/2001",42.0262,-93.6275,"soybean",3
"1199","ames_ia","05/26/2001",42.0262,-93.6275,"soybean",1
"1200","beemer_ne","05/26/2001",41.93,-96.8093,"soybean",2
"1201","beemer_ne","05/26/2001",41.93,-96.8093,"soybean",1
"1202","beemer_ne","05/26/2001",41.93,-96.8093,"soybean",0
"1203","beresford_sd","05/26/2001",43.0797,-96.7802,"soybean",2
"1204","goehner_ne","05/25/2001",40.8327,-97.2196,"soybean",2
"1205","goehner_ne","05/25/2001",40.8327,-97.2196,"soybean",3
"1206","goehner_ne","05/25/2001",40.8327,-97.2196,"soybean",1
"1207","goehner_ne","05/25/2001",40.8327,-97.2196,"soybean",0
"1208","inghamcounty_mi","05/26/2001",42.6469,-84.3542,"soybean",2
"1209","inghamcounty_mi","05/26/2001",42.6469,-84.3542,"soybean",1
"1210","westlafayette_in","05/25/2001",40.399,-86.8592,"soybean",2
"1211","westlafayette_in","05/25/2001",40.399,-86.8592,"soybean",3
"1212","westlafayette_in","05/25/2001",40.399,-86.8592,"soybean",4
"1213","westlafayette_in","05/25/2001",40.399,-86.8592,"soybean",1
"1214","rippey_ia","05/26/2001",41.9342,-94.2008,"soybean",2
"1215","urbana_il","05/24/2001",40.1106,-88.1972,"soybean",2
"1216","urbana_il","05/24/2001",40.1106,-88.1972,"soybean",3
"1217","urbana_il","05/24/2001",40.1106,-88.1972,"soybean",4
"1218","brookings_sd","05/26/2001",44.3027,-96.7856,"soybean",1
"1219","brookings_sd","05/26/2001",44.3027,-96.7856,"soybean",2
"1220","brookings_sd","05/26/2001",44.3027,-96.7856,"soybean",0
"1221","kanawha_ia","05/26/2001",42.9342,-93.7933,"soybean",1
"1222","lamberton_mn","05/26/2001",44.2306,-95.2676,"soybean",1
"1223","lamberton_mn","05/26/2001",44.2306,-95.2676,"soybean",2
"1224","waseca_mn","05/26/2001",44.0826,-93.5026,"soybean",1
"1225","waseca_mn","05/26/2001",44.0826,-93.5026,"soybean",2
"1226","carlisle_ia","05/26/2001",41.5115,-93.4949,"soybean",3
"1227","carlisle_ia","05/26/2001",41.5115,-93.4949,"soybean",2
"1228","kingdomcity_mo","05/22/2001",38.9473,-91.939,"soybean",3
"1229","kingdomcity_mo","05/22/2001",38.9473,-91.939,"soybean",4
"1230","manhattan_ks","05/23/2001",39.1883,-96.605,"soybean",3
"1231","manhattan_ks","05/23/2001",39.1883,-96.605,"soybean",4
"1232","plymouth_ne","05/25/2001",40.3023,-96.9886,"soybean",3
"1233","southcharleston_oh","05/24/2001",39.8249,-83.6415,"soybean",3
"1234","southcharleston_oh","05/24/2001",39.8249,-83.6415,"soybean",4
"1235","belleville_il","05/21/2001",38.515,-89.9865,"soybean",4
"1236","butlerville_in","05/22/2001",39.0326,-85.5131,"soybean",4
"1237","butlerville_in","05/22/2001",39.0326,-85.5131,"soybean",3
"1238","lexington_ky","05/20/2001",38.0423,-84.4587,"soybean",4
"1239","lexington_ky","05/20/2001",38.0423,-84.4587,"soybean",3
"1240","mountorab_oh","05/22/2001",39.0295,-83.9268,"soybean",4
"1241","mountorab_oh","05/22/2001",39.0295,-83.9268,"soybean",3
"1242","portageville_mo","05/15/2001",36.4295,-89.6994,"soybean",4
"1243","portageville_mo","05/15/2001",36.4295,-89.6994,"soybean",0
"1244","portageville_mo","05/15/2001",36.4295,-89.6994,"soybean",0
"1245","portageville_mo","05/15/2001",36.4295,-89.6994,"soybean",1
"1246","queenstown_md","05/22/2001",38.9863,-76.1693,"soybean",4
"1247","queenstown_md","05/22/2001",38.9863,-76.1693,"soybean",3
"1248","georgetown_de","05/22/2001",38.6899,-75.3872,"soybean",3
"1249","georgetown_de","05/22/2001",38.6899,-75.3872,"soybean",4
"1250","middletown_de","05/23/2001",39.4451,-75.7165,"soybean",3
"1251","middletown_de","05/23/2001",39.4451,-75.7165,"soybean",4
"1252","newton_il","05/22/2001",38.9881,-88.1647,"soybean",3
"1253","newton_il","05/22/2001",38.9881,-88.1647,"soybean",4
"1254","plaincity_oh","05/24/2001",40.1067,-83.2693,"soybean",3
"1255","portagevilleclay_mo","05/15/2001",36.4295,-89.6994,"soybean",3
"1256","portagevilleclay_mo","05/15/2001",36.4295,-89.6994,"soybean",4
"1257","portagevilleloam_mo","05/15/2001",36.4295,-89.6994,"soybean",4
"1258","portagevilleloam_mo","05/15/2001",36.4295,-89.6994,"soybean",0
"1259","portagevilleloam_mo","05/15/2001",36.4295,-89.6994,"soybean",0
"1260","portagevilleloam_mo","05/15/2001",36.4295,-89.6994,"soybean",1
"1261","portagevilleloam_mo","05/15/2001",36.4295,-89.6994,"soybean",3
"1262","portagevilleloam_mo","05/15/2001",36.4295,-89.6994,"soybean",2
"1263","richland_ia","05/26/2001",41.1857,-91.996,"soybean",3
"1264","seneca_ks","05/24/2001",39.8378,-96.0691,"soybean",3
"1265","tekamah_ne","05/26/2001",41.7779,-96.2248,"soybean",3
"1266","tekamah_ne","05/26/2001",41.7779,-96.2248,"soybean",2
"1267","wanatah_in","05/26/2001",41.4304,-86.8926,"soybean",3
"1268","wanatah_in","05/26/2001",41.4304,-86.8926,"soybean",2
"1269","wanatah_in","05/26/2001",41.4304,-86.8926,"soybean",1
"1270","ottawa_ks","05/21/2001",38.5998,-95.2643,"soybean",4
"1271","ottawa_ks","05/21/2001",38.5998,-95.2643,"soybean",3
"1272","ullin_il","05/18/2001",37.2777,-89.1752,"soybean",4
"1273","arlington_wi","05/26/2001",43.3352,-89.3724,"soybean",2
"1274","arlington_wi","05/26/2001",43.3352,-89.3724,"soybean",1
"1275","arlington_wi","05/26/2001",43.3352,-89.3724,"soybean",0
"1276","cotesfield_ne","05/26/2001",41.3576,-98.6336,"soybean",2
"1277","cotesfield_ne","05/26/2001",41.3576,-98.6336,"soybean",1
"1278","cotesfield_ne","05/26/2001",41.3576,-98.6336,"soybean",0
"1279","dekalb_il","05/26/2001",41.9299,-88.7478,"soybean",2
"1280","dwight_il","05/26/2001",41.0985,-88.4238,"soybean",2
"1281","casselton_nd","05/20/2001",46.8973,-97.2124,"soybean",0
"1282","casselton_nd","05/20/2001",46.8973,-97.2124,"soybean",0
"1283","crookston_mn","05/17/2001",47.7747,-96.6062,"soybean",0
"1284","crookston_mn","05/17/2001",47.7747,-96.6062,"soybean",0
"1285","fayetteville_ar","05/14/2001",36.0713,-94.166,"soybean",0
"1286","fayetteville_ar","05/14/2001",36.0713,-94.166,"soybean",0
"1287","fayetteville_ar","05/14/2001",36.0713,-94.166,"soybean",1
"1288","fayetteville_ar","05/14/2001",36.0713,-94.166,"soybean",3
"1289","fayetteville_ar","05/14/2001",36.0713,-94.166,"soybean",2
"1290","fayetteville_ar","05/14/2001",36.0713,-94.166,"soybean",4
"1291","moorhead_mn","05/20/2001",46.8674,-96.7457,"soybean",0
"1292","moorhead_mn","05/20/2001",46.8674,-96.7457,"soybean",0
"1293","shelly_mn","05/18/2001",47.4584,-96.8196,"soybean",0
"1294","shelly_mn","05/18/2001",47.4584,-96.8196,"soybean",0
"1295","saginaw_mi","05/26/2001",43.4199,-83.95,"soybean",1
"1296","saginaw_mi","05/26/2001",43.4199,-83.95,"soybean",2
"1297","watertown_sd","05/25/2001",44.9096,-97.1539,"soybean",0
"1298","watertown_sd","05/25/2001",44.9096,-97.1539,"soybean",1
"1299","morris_mn","05/24/2001",45.5861,-95.9046,"soybean",0
"1300","rosemount_mn","05/25/2001",44.7466,-93.0662,"soybean",0
"1301","eastlansing_mi","05/26/2001",42.7483,-84.4834,"soybean",2
"1302","eastlansing_mi","05/26/2001",42.7483,-84.4834,"soybean",1
"1303","vincennes_in","05/22/2001",38.6759,-87.5102,"soybean",4
"1304","vincennes_in","05/22/2001",38.6759,-87.5102,"soybean",3
"1305","ames_ia","05/26/2002",42.0262,-93.6275,"soybean",2
"1306","ames_ia","05/26/2002",42.0262,-93.6275,"soybean",3
"1307","ames_ia","05/26/2002",42.0262,-93.6275,"soybean",1
"1308","arlington_wi","05/26/2002",43.3352,-89.3724,"soybean",2
"1309","arlington_wi","05/26/2002",43.3352,-89.3724,"soybean",1
"1310","arlington_wi","05/26/2002",43.3352,-89.3724,"soybean",0
"1311","beresford_sd","05/26/2002",43.0797,-96.7802,"soybean",2
"1312","brookings_sd","05/26/2002",44.3027,-96.7856,"soybean",1
"1313","brookings_sd","05/26/2002",44.3027,-96.7856,"soybean",2
"1314","brookings_sd","05/26/2002",44.3027,-96.7856,"soybean",0
"1315","cotesfield_ne","05/26/2002",41.3576,-98.6336,"soybean",2
"1316","cotesfield_ne","05/26/2002",41.3576,-98.6336,"soybean",1
"1317","cotesfield_ne","05/26/2002",41.3576,-98.6336,"soybean",0
"1318","dekalb_il","05/26/2002",41.9299,-88.7478,"soybean",2
"1319","dwight_il","05/26/2002",41.0985,-88.4238,"soybean",2
"1320","fayetteville_ar","05/14/2002",36.0713,-94.166,"soybean",0
"1321","fayetteville_ar","05/14/2002",36.0713,-94.166,"soybean",0
"1322","fayetteville_ar","05/14/2002",36.0713,-94.166,"soybean",1
"1323","fayetteville_ar","05/14/2002",36.0713,-94.166,"soybean",3
"1324","fayetteville_ar","05/14/2002",36.0713,-94.166,"soybean",2
"1325","fayetteville_ar","05/14/2002",36.0713,-94.166,"soybean",4
"1326","hoytville_oh","05/26/2002",41.19,-83.7844,"soybean",2
"1327","hoytville_oh","05/26/2002",41.19,-83.7844,"soybean",3
"1328","inghamcounty_mi","05/26/2002",42.6469,-84.3542,"soybean",2
"1329","inghamcounty_mi","05/26/2002",42.6469,-84.3542,"soybean",1
"1330","keiser_ar","05/12/2002",35.674,-90.0955,"soybean",0
"1331","keiser_ar","05/12/2002",35.674,-90.0955,"soybean",3
"1332","keiser_ar","05/12/2002",35.674,-90.0955,"soybean",2
"1333","keiser_ar","05/12/2002",35.674,-90.0955,"soybean",4
"1334","keiser_ar","05/12/2002",35.674,-90.0955,"soybean",0
"1335","keiser_ar","05/12/2002",35.674,-90.0955,"soybean",1
"1336","westlafayette_in","05/25/2002",40.399,-86.8592,"soybean",2
"1337","westlafayette_in","05/25/2002",40.399,-86.8592,"soybean",3
"1338","westlafayette_in","05/25/2002",40.399,-86.8592,"soybean",4
"1339","westlafayette_in","05/25/2002",40.399,-86.8592,"soybean",1
"1340","lamberton_mn","05/26/2002",44.2306,-95.2676,"soybean",1
"1341","lamberton_mn","05/26/2002",44.2306,-95.2676,"soybean",2
"1342","palmyra_ne","05/25/2002",40.7056,-96.3923,"soybean",3
"1343","palmyra_ne","05/25/2002",40.7056,-96.3923,"soybean",2
"1344","palmyra_ne","05/25/2002",40.7056,-96.3923,"soybean",1
"1345","rippey_ia","05/26/2002",41.9342,-94.2008,"soybean",2
"1346","rohwer_ar","05/04/2002",33.7609,-91.2757,"soybean",0
"1347","rohwer_ar","05/04/2002",33.7609,-91.2757,"soybean",0
"1348","rohwer_ar","05/04/2002",33.7609,-91.2757,"soybean",3
"1349","rohwer_ar","05/04/2002",33.7609,-91.2757,"soybean",2
"1350","rohwer_ar","05/04/2002",33.7609,-91.2757,"soybean",4
"1351","rohwer_ar","05/04/2002",33.7609,-91.2757,"soybean",1
"1352","urbana_il","05/24/2002",40.1106,-88.1972,"soybean",2
"1353","urbana_il","05/24/2002",40.1106,-88.1972,"soybean",3
"1354","urbana_il","05/24/2002",40.1106,-88.1972,"soybean",4
"1355","wanatah_in","05/26/2002",41.4304,-86.8926,"soybean",3
"1356","wanatah_in","05/26/2002",41.4304,-86.8926,"soybean",2
"1357","wanatah_in","05/26/2002",41.4304,-86.8926,"soybean",1
"1358","waseca_mn","05/26/2002",44.0826,-93.5026,"soybean",1
"1359","waseca_mn","05/26/2002",44.0826,-93.5026,"soybean",2
"1360","wooster_oh","05/25/2002",40.8166,-81.9337,"soybean",3
"1361","wooster_oh","05/25/2002",40.8166,-81.9337,"soybean",2
"1362","beemer_ne","05/26/2002",41.93,-96.8093,"soybean",2
"1363","beemer_ne","05/26/2002",41.93,-96.8093,"soybean",1
"1364","beemer_ne","05/26/2002",41.93,-96.8093,"soybean",0
"1365","fayette_ia","05/26/2002",42.8415,-91.8037,"soybean",1
"1366","portagevilleloam_mo","05/15/2002",36.4295,-89.6994,"soybean",4
"1367","portagevilleloam_mo","05/15/2002",36.4295,-89.6994,"soybean",0
"1368","portagevilleloam_mo","05/15/2002",36.4295,-89.6994,"soybean",0
"1369","portagevilleloam_mo","05/15/2002",36.4295,-89.6994,"soybean",1
"1370","portagevilleloam_mo","05/15/2002",36.4295,-89.6994,"soybean",3
"1371","portagevilleloam_mo","05/15/2002",36.4295,-89.6994,"soybean",2
"1372","saginaw_mi","05/26/2002",43.4199,-83.95,"soybean",1
"1373","saginaw_mi","05/26/2002",43.4199,-83.95,"soybean",2
"1374","watertown_sd","05/25/2002",44.9096,-97.1539,"soybean",0
"1375","watertown_sd","05/25/2002",44.9096,-97.1539,"soybean",1
"1376","butlerville_in","05/22/2002",39.0326,-85.5131,"soybean",4
"1377","butlerville_in","05/22/2002",39.0326,-85.5131,"soybean",3
"1378","carlisle_ia","05/26/2002",41.5115,-93.4949,"soybean",3
"1379","carlisle_ia","05/26/2002",41.5115,-93.4949,"soybean",2
"1380","kingdomcity_mo","05/22/2002",38.9473,-91.939,"soybean",3
"1381","kingdomcity_mo","05/22/2002",38.9473,-91.939,"soybean",4
"1382","manhattan_ks","05/23/2002",39.1883,-96.605,"soybean",3
"1383","manhattan_ks","05/23/2002",39.1883,-96.605,"soybean",4
"1384","newton_il","05/22/2002",38.9881,-88.1647,"soybean",3
"1385","newton_il","05/22/2002",38.9881,-88.1647,"soybean",4
"1386","plymouth_ne","05/25/2002",40.3023,-96.9886,"soybean",3
"1387","portagevilleclay_mo","05/15/2002",36.4295,-89.6994,"soybean",3
"1388","portagevilleclay_mo","05/15/2002",36.4295,-89.6994,"soybean",4
"1389","queenstown_md","05/22/2002",38.9863,-76.1693,"soybean",4
"1390","queenstown_md","05/22/2002",38.9863,-76.1693,"soybean",3
"1391","richland_ia","05/26/2002",41.1857,-91.996,"soybean",3
"1392","southcharleston_oh","05/24/2002",39.8249,-83.6415,"soybean",3
"1393","southcharleston_oh","05/24/2002",39.8249,-83.6415,"soybean",4
"1394","seneca_ks","05/24/2002",39.8378,-96.0691,"soybean",3
"1395","tekamah_ne","05/26/2002",41.7779,-96.2248,"soybean",3
"1396","tekamah_ne","05/26/2002",41.7779,-96.2248,"soybean",2
"1397","belleville_il","05/21/2002",38.515,-89.9865,"soybean",4
"1398","harrisburg_il","05/19/2002",37.7373,-88.5457,"soybean",4
"1399","jackson_tn","05/12/2002",35.6535,-88.8351,"soybean",4
"1400","mountorab_oh","05/22/2002",39.0295,-83.9268,"soybean",4
"1401","mountorab_oh","05/22/2002",39.0295,-83.9268,"soybean",3
"1402","casselton_nd","05/20/2002",46.8973,-97.2124,"soybean",0
"1403","casselton_nd","05/20/2002",46.8973,-97.2124,"soybean",0
"1404","crookston_mn","05/17/2002",47.7747,-96.6062,"soybean",0
"1405","crookston_mn","05/17/2002",47.7747,-96.6062,"soybean",0
"1406","moorhead_mn","05/20/2002",46.8674,-96.7457,"soybean",0
"1407","moorhead_mn","05/20/2002",46.8674,-96.7457,"soybean",0
"1408","northwood_nd","05/17/2002",47.7389,-97.5708,"soybean",0
"1409","northwood_nd","05/17/2002",47.7389,-97.5708,"soybean",0
"1410","shelly_mn","05/18/2002",47.4584,-96.8196,"soybean",0
"1411","shelly_mn","05/18/2002",47.4584,-96.8196,"soybean",0
"1412","georgetown_de","05/22/2002",38.6899,-75.3872,"soybean",3
"1413","georgetown_de","05/22/2002",38.6899,-75.3872,"soybean",4
"1414","ottawa_ks","05/21/2002",38.5998,-95.2643,"soybean",4
"1415","ottawa_ks","05/21/2002",38.5998,-95.2643,"soybean",3
"1416","morris_mn","05/23/2002",45.5861,-95.9046,"soybean",0
"1417","rosemount_mn","05/25/2002",44.7466,-93.0662,"soybean",0
"1418","ashland_wi","05/21/2002",46.5801,-90.8715,"soybean",0
"1419","humboldt_ia","05/26/2002",42.7232,-94.2245,"soybean",1
"1420","ames_ia","05/26/2003",42.0262,-93.6275,"soybean",2
"1421","ames_ia","05/26/2003",42.0262,-93.6275,"soybean",3
"1422","ames_ia","05/26/2003",42.0262,-93.6275,"soybean",1
"1423","beemer_ne","05/26/2003",41.93,-96.8093,"soybean",2
"1424","beemer_ne","05/26/2003",41.93,-96.8093,"soybean",1
"1425","beemer_ne","05/26/2003",41.93,-96.8093,"soybean",0
"1426","beresford_sd","05/26/2003",43.0797,-96.7802,"soybean",2
"1427","brookings_sd","05/25/2003",44.3027,-96.7856,"soybean",1
"1428","brookings_sd","05/25/2003",44.3027,-96.7856,"soybean",2
"1429","brookings_sd","05/25/2003",44.3027,-96.7856,"soybean",0
"1430","cotesfield_ne","05/26/2003",41.3576,-98.6336,"soybean",2
"1431","cotesfield_ne","05/26/2003",41.3576,-98.6336,"soybean",1
"1432","cotesfield_ne","05/26/2003",41.3576,-98.6336,"soybean",0
"1433","dekalb_il","05/26/2003",41.9299,-88.7478,"soybean",2
"1434","goehner_ne","05/25/2003",40.8327,-97.2196,"soybean",2
"1435","goehner_ne","05/25/2003",40.8327,-97.2196,"soybean",3
"1436","goehner_ne","05/25/2003",40.8327,-97.2196,"soybean",1
"1437","goehner_ne","05/25/2003",40.8327,-97.2196,"soybean",0
"1438","hoytville_oh","05/26/2003",41.19,-83.7844,"soybean",2
"1439","hoytville_oh","05/26/2003",41.19,-83.7844,"soybean",3
"1440","inghamcounty_mi","05/26/2003",42.6469,-84.3542,"soybean",2
"1441","inghamcounty_mi","05/26/2003",42.6469,-84.3542,"soybean",1
"1442","keiser_ar","05/12/2003",35.674,-90.0955,"soybean",0
"1443","keiser_ar","05/12/2003",35.674,-90.0955,"soybean",3
"1444","keiser_ar","05/12/2003",35.674,-90.0955,"soybean",2
"1445","keiser_ar","05/12/2003",35.674,-90.0955,"soybean",4
"1446","keiser_ar","05/12/2003",35.674,-90.0955,"soybean",0
"1447","keiser_ar","05/12/2003",35.674,-90.0955,"soybean",1
"1448","westlafayette_in","05/25/2003",40.399,-86.8592,"soybean",2
"1449","westlafayette_in","05/25/2003",40.399,-86.8592,"soybean",3
"1450","westlafayette_in","05/25/2003",40.399,-86.8592,"soybean",4
"1451","westlafayette_in","05/25/2003",40.399,-86.8592,"soybean",1
"1452","lamberton_mn","05/26/2003",44.2306,-95.2676,"soybean",1
"1453","lamberton_mn","05/26/2003",44.2306,-95.2676,"soybean",2
"1454","pinetree_ar","05/10/2003",35.1427,-90.7402,"soybean",3
"1455","pinetree_ar","05/10/2003",35.1427,-90.7402,"soybean",2
"1456","pinetree_ar","05/10/2003",35.1427,-90.7402,"soybean",4
"1457","pinetree_ar","05/10/2003",35.1427,-90.7402,"soybean",1
"1458","portagevilleloam_mo","05/15/2003",36.4295,-89.6994,"soybean",4
"1459","portagevilleloam_mo","05/15/2003",36.4295,-89.6994,"soybean",0
"1460","portagevilleloam_mo","05/15/2003",36.4295,-89.6994,"soybean",0
"1461","portagevilleloam_mo","05/15/2003",36.4295,-89.6994,"soybean",1
"1462","portagevilleloam_mo","05/15/2003",36.4295,-89.6994,"soybean",3
"1463","portagevilleloam_mo","05/15/2003",36.4295,-89.6994,"soybean",2
